DNABERTBACTSTRAT,NT2PHAGESTRAT,NT2BACTSTRAT,MEGADNAPHAGESTRAT,DNABERTPHAGESTRAT,MEGADNABACTSTRAT,F1Score1,Average
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,0.9119852347444918,.9119
TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9116402755953101,.9116
TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,0.9273861362833942,.9273
TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,0.821553172244476,.8215
TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TfidfStrategy,TKPertStrategy,0.8731563421828908,.8731
TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,0.8805443548387096,.8805
TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,0.8161269001982816,.8161
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9152581886000699,.9152
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,0.8467261904761905,.8467
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,0.9245216574715341,.9245
TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9110388828698689,.9110
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,0.9061784897025171,.9061
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,0.8405835543766579,.8405
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,0.9399327246516098,.9399
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,0.8536124070104653,.8536
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,0.8675488012576968,.8675
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9039103481163566,.9039
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,Tf4idfStrategy,0.8466854363962119,.8466
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,0.8379345603271983,.8379
TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9114583333333335,.9114
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,Tf4idfStrategy,0.8484063228815756,.8484
TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9300095877277086,.9300
TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.8853294503094284,.8853
TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.8879740518962077,.8879
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TfidfStrategy,TfidfStrategy,0.8746390760346486,.8746
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,0.9218549234902464,.9218
TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9202540578687368,.9202
TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.868825396825397,.8688
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9232389421951791,.9232
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,0.8842954990215264,.8842
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TfidfStrategy,0.8264217209239497,.8264
TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,0.8912347289763967,.8912
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,0.805849327588458,.8058
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,0.8569210866752911,.8569
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TfidfStrategy,MaxStrategy,0.917709782104775,.9177
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,Tf4idfStrategy,0.8761625061184534,.8761
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,0.9420184376516255,.9420
TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,0.8612013964126641,.8612
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,0.9309487149117611,.9309
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9433548544280668,.9433
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9124004550625711,.9124
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,0.9445382204002893,.9445
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TfidfStrategy,Tf4idfStrategy,0.8530732708841269,.8530
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,TfidfStrategy,0.8809730668983493,.8809
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,Tf4idfStrategy,0.9090232096313764,.9090
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9472144337437522,.9472
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TKPertStrategy,TfidfStrategy,0.8173707688270795,.8173
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9337104907145493,.9337
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,0.9277816984239001,.9277
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9139824756263113,.9139
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,0.8930172966047405,.8930
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,0.8712896299103194,.8712
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,0.8790951638065523,.8790
TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9277502117874864,.9277
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,0.9332054203141864,.9332
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,0.900100908173562,.9001
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,0.9415451367964325,.9415
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TfidfStrategy,0.9434098281869518,.9434
TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,0.9198261289543588,.9198
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,0.9145867302144739,.9145
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TfidfStrategy,TruncateStrategy,0.927185628742515,.9271
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,0.9112913287585777,.9112
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,0.9420254991580467,.9420
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,0.8899692937563972,.8899
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,TfidfStrategy,0.8726327515781657,.8726
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9506931886678723,.9506
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,0.9132933838816192,.9132
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,Tf4idfStrategy,0.8250703880523933,.8250
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9307078763708873,.9307
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,Tf4idfStrategy,0.8251729990860427,.8251
TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9171428571428571,.9171
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,0.9070790896517038,.9070
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,0.9312299728863692,.9312
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TfidfStrategy,0.810789263885198,.8107
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.8567656765676567,.8567
TfidfStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9042126379137413,.9042
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,0.9451558347426914,.9451
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,0.9344,.9344
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,0.9285630498533725,.9285
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.8946706887883359,.8946
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,0.9470126735063367,.9470
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,0.907621534253388,.9076
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.8963598984157698,.8963
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,0.9351727505799048,.9351
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,0.9481427882296191,.9481
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,0.9189060642092747,.9189
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TfidfStrategy,0.9425039010923058,.9425
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,0.9282627484874676,.9282
TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.912090618074366,.9120
TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,0.9046239133173742,.9046
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,0.8790954644738533,.8790
TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,0.8735841687280302,.8735
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,0.8972892315344442,.8972
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,0.9483194795807735,.9483
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,0.9378557874762808,.9378
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9423982610795798,.9423
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,0.9250791417516707,.9250
TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.8990894349507298,.8990
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,0.839968152866242,.8399
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,0.8222251206469283,.8222
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,0.919350811485643,.9193
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,0.809113924050633,.8091
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,0.8243041749502982,.8243
TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9212962962962964,.9212
TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.8921311884274848,.8921
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,0.9325401546698394,.9325
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,0.9465189111057577,.9465
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,0.9481463532832567,.9481
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,0.9420167049993948,.9420
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,TKPertStrategy,0.903274750284486,.9032
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9135622108595081,.9135
TfidfStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.8919483712354026,.8919
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,0.9422521655437921,.9422
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,0.9440651575038925,.9440
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9325063845311929,.9325
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,0.9472922446025812,.9472
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9312779477524123,.9312
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,0.9396924555502162,.9396
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TfidfStrategy,0.9202320522117476,.9202
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,0.9225074037512339,.9225
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9302499067512122,.9302
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9482196741098371,.9482
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9318826868495743,.9318
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,Tf4idfStrategy,0.9434697855750487,.9434
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9420515896820636,.9420
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TfidfStrategy,0.9329043022285781,.9329
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,MaxStrategy,0.9398684997011357,.9398
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9384339509862523,.9384
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,0.9359005022721837,.9359
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,0.9313212927756654,.9313
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,Tf4idfStrategy,0.9364826826581814,.9364
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,Tf4idfStrategy,0.8968931798489911,.8968
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,TruncateStrategy,0.9390592031773614,.9390
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,0.9117143555881633,.9117
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,Tf4idfStrategy,0.9438634451256159,.9438
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,0.8322058628465313,.8322
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,TfidfStrategy,0.9308583530584278,.9308
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,0.8141000900553196,.8141
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,0.9404403802189869,.9404
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TfidfStrategy,0.8425278425278426,.8425
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,0.8913649025069638,.8913
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,0.836799795840245,.8367
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,0.9395893027698184,.9395
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.944223587519576,.9442
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.8687605890785873,.8687
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,0.8606339220904912,.8606
TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9048149523455874,.9048
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,TfidfStrategy,0.9436958614051973,.9436
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.8860889688866032,.8860
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9385026737967915,.9385
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9400843881856539,.9400
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9397273379574265,.9397
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,0.9110383064516129,.9110
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9243863327988158,.9243
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,0.9337196667873958,.9337
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,TfidfStrategy,0.8747119466343238,.8747
TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,0.9245511887433285,.9245
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,0.8870751341681574,.8870
TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.8916243654822336,.8916
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,0.93704455859515,.9370
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,0.9356223175965666,.9356
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,0.9327761194029851,.9327
TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,0.9362371445856018,.9362
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,0.9373055754965302,.9373
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,0.9314369073668854,.9314
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9393718042366691,.9393
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TfidfStrategy,0.8132538104705103,.8132
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9368659744599596,.9368
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,0.9390111872970047,.9390
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9471525096525096,.9471
TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9124618634123446,.9124
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,0.9077961939840394,.9077
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9430288461538462,.9430
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TfidfStrategy,0.9077555085273248,.9077
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,0.9472795270840872,.9472
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,0.9427032321253673,.9427
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,0.9391240697816273,.9391
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,0.9267574530732425,.9267
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9373127172479925,.9373
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,0.8787446504992867,.8787
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,0.8487908583576933,.8487
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,0.9032095657646317,.9032
TfidfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,0.9153201312112744,.9153
TfidfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9311521713545957,.9311
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,0.8458885941644562,.8458
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,0.9106759317751106,.9106
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,Tf4idfStrategy,0.9446645060616972,.9446
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,0.910169063840525,.9101
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,TfidfStrategy,0.9343100756574997,.9343
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,0.9273838630806845,.9273
TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,0.9276178812002449,.9276
TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.8835616438356164,.8835
TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,0.9234432670556018,.9234
TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9449162824557146,.9449
