NT2PhageStrategy,NT2BactStrategy,MegaDNAPhageStrategy,MegaDNABactStrategy,DNABERTPhageStrategy,DNABERTBactStrategy,F1Score1,F1Score2,F1Score3,F1Score4,F1Score5,Average
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9492508172988892,0.9587978720664978,0.947113037109375,,,.9517
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9592233300209045,0.9619511961936951,0.9644076228141785,,,.9618
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9392752051353455,0.9472140669822693,0.9528897404670715,,,.9464
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.955974817276001,0.9545893669128418,0.9616318345069885,,,.9573
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9520581364631653,0.9574056267738342,0.9597283005714417,,,.9563
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9425511360168457,0.951597273349762,0.9471153616905212,,,.9470
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9610515832901001,0.9542168378829956,0.9583333134651184,,,.9578
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9620253443717957,0.9499518871307373,0.9500242471694946,,,.9540
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9649122953414917,0.9562682509422302,0.9544131755828857,,,.9585
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9569424390792847,0.9550507664680481,0.9629990458488464,,,.9583
TfidfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9524267315864563,0.9507246613502502,0.9620253443717957,,,.9550
TfidfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.949999988079071,0.9587978720664978,0.9539951682090759,,,.9542
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9461020231246948,0.9497584700584412,0.931506872177124,,,.9424
TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9644076228141785,0.9594594836235046,0.952150821685791,,,.9586
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9423361420631409,0.9543927311897278,0.9667643904685974,,,.9544
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.957198441028595,0.9616318345069885,0.9574056267738342,,,.9587
TfidfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9445248246192932,0.9554694890975952,0.9639727473258972,,,.9546
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9428848028182983,0.944767415523529,0.9563106894493103,,,.9479
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9502655863761902,0.9629629850387573,0.9496123790740967,,,.9542
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9572400450706482,0.9510086178779602,0.9512313008308411,,,.9531
TfidfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9469112157821655,0.9510421752929688,0.960622251033783,,,.9528
TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9554694890975952,0.942317008972168,0.962135910987854,,,.9533
TfidfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.961444616317749,0.9611650705337524,0.9525653719902039,,,.9583
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9568589329719543,0.9635036587715149,0.9532530307769775,,,.9578
TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9590243697166443,0.9628543257713318,0.9468033313751221,,,.9562
TfidfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9420220255851746,0.9593417048454285,0.9494463205337524,,,.9502
TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9581711888313293,0.9437770247459412,0.9588377475738525,,,.9535
TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9561445713043213,0.9619883298873901,0.9499518871307373,,,.9560
TfidfStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9467570185661316,0.959571361541748,0.9635391235351562,,,.9566
TfidfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9478811621665955,0.9488416910171509,0.9180166721343994,,,.9382
TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9585568308830261,0.9449806809425354,0.9553831219673157,,,.9529
TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9562256932258606,0.9620991349220276,0.9466537237167358,,,.9549
TfidfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9573230147361755,0.9560546875,0.9596107006072998,,,.9576
TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9598063230514526,0.9590243697166443,0.9587578773498535,,,.9591
TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9578284025192261,0.9574056267738342,0.9531627297401428,,,.9561
TfidfStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.960774838924408,0.9598063230514526,0.9564796686172485,,,.9590
TfidfStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9585971832275391,0.9631068110466003,0.9412897229194641,,,.9543
TfidfStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9581711888313293,0.9574056267738342,0.9535783529281616,,,.9563
TfidfStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9548762440681458,0.9526569843292236,0.9596107006072998,,,.9557
TfidfStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.960698664188385,0.9584352374076843,0.9557177424430847,,,.9582
TfidfStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9611650705337524,0.9558466672897339,0.9547004103660583,,,.9572
TfidfStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9474708437919617,0.9602712988853455,0.961240291595459,,,.9563
TfidfStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9551807045936584,0.9456469416618347,0.9631068110466003,,,.9546
TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9663906693458557,0.9520116448402405,0.9569424390792847,,,.9584
TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9377713203430176,0.9625304341316223,0.9444985389709473,,,.9482
TfidfStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9501693248748779,0.9628180265426636,0.961706280708313,,,.9582
TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9326375722885132,0.9586777091026306,0.9578692317008972,,,.9497
TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.94266277551651,0.9563106894493103,0.9573230147361755,,,.9520
TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9607368111610413,0.9601167440414429,0.9620253443717957,,,.9609
TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9460501074790955,0.956817090511322,0.946915328502655,,,.9499
TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.943450927734375,0.9509470462799072,0.9484936594963074,,,.9476
TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9537126421928406,0.9633967876434326,0.9534432291984558,,,.9568
TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9352030754089355,0.960698664188385,0.9653489589691162,,,.9537
TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9336609244346619,0.9550072550773621,0.9592233300209045,,,.9492
TfidfStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9535783529281616,0.9481409192085266,0.9574987888336182,,,.9530
TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9509470462799072,0.9517374634742737,0.9533429741859436,,,.9520
TfidfStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9451923370361328,0.9558894634246826,0.9573230147361755,,,.9528
TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.956817090511322,0.9562682509422302,0.9480769038200378,,,.9537
TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9423728585243225,0.9566065073013306,0.9603481888771057,,,.9531
TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9650145769119263,0.9602327942848206,0.9577053785324097,,,.9609
TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9579100012779236,0.9443638324737549,0.9522882103919983,,,.9515
TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9576230049133301,0.9277227520942688,0.9550072550773621,,,.9467
TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9566488265991211,0.9564375877380371,0.9577874541282654,,,.9569
TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9537126421928406,0.9605070948600769,0.9542801380157471,,,.9561
TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9580896496772766,0.9318854808807373,0.9603524208068848,,,.9501
TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9649122953414917,0.9411764740943909,0.9586777091026306,,,.9549
TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9550507664680481,0.9601554870605469,0.9446849226951599,,,.9532
TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9605839252471924,0.9489402770996094,0.953667938709259,,,.9543
TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9577465057373047,0.9572400450706482,0.9555881023406982,,,.9568
TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9494949579238892,0.9640077948570251,0.9589442610740662,,,.9574
TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9525653719902039,0.9634324908256531,0.96484375,,,.9602
TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9297029972076416,0.9420924782752991,0.9462055563926697,,,.9393
TKPertStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9633610248565674,0.9502655863761902,0.9547885060310364,,,.9561
TKPertStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9448208808898926,0.9480330348014832,0.9559321999549866,,,.9495
TKPertStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9518768191337585,0.9634324908256531,0.9630350470542908,,,.9594
TKPertStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9497805833816528,0.9591439962387085,0.9559321999549866,,,.9549
TKPertStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9653151035308838,0.9530720710754395,0.9555984735488892,,,.9579
TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9480269551277161,0.9506292343139648,0.9544573426246643,,,.9510
TKPertStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9540840983390808,0.9616318345069885,0.9585568308830261,,,.9580
TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9474196434020996,0.9506292343139648,0.9473175406455994,,,.9484
TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9516907930374146,0.9558466672897339,0.9517374634742737,,,.9530
TKPertStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9644768834114075,0.9630709290504456,0.9579100012779236,,,.9618
TKPertStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9457364082336426,0.9436893463134766,0.9620253443717957,,,.9504
TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9513252973556519,0.9529811143875122,0.9618768095970154,,,.9553
TKPertStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9427005648612976,0.9586777091026306,0.960698664188385,,,.9540
TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9550072550773621,0.9427609443664551,0.9487922787666321,,,.9488
TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9306358098983765,0.9582118391990662,0.9181597828865051,,,.9356
TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9581711888313293,0.9628543257713318,0.9530266523361206,,,.9580
TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9621726274490356,0.9581711888313293,0.9512313008308411,,,.9571
TKPertStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9645114541053772,0.9519650936126709,0.9564796686172485,,,.9576
TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9424843192100525,0.958072304725647,0.961706280708313,,,.9540
TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.95703125,0.9582524299621582,0.9588377475738525,,,.9580
TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.94921875,0.9523809552192688,0.9475747346878052,,,.9497
TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9540840983390808,0.95686274766922,0.961444616317749,,,.9574
TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9597283005714417,0.9569007158279419,0.9596499800682068,,,.9587
TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9562682509422302,0.961706280708313,0.9522431492805481,,,.9567
TKPertStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.950772225856781,0.9648780226707458,0.9587978720664978,,,.9581
TKPertStrategy,MaxStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9620253443717957,0.9607368111610413,0.9578692317008972,,,.9602
TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9597673416137695,0.9509946703910828,0.9262335300445557,,,.9456
TKPertStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9663578867912292,0.9634324908256531,0.9545454382896423,,,.9614
TKPertStrategy,MaxStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9474196434020996,0.9512670636177063,0.9575402736663818,,,.9520
TKPertStrategy,MaxStrategy,MaxStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9535783529281616,0.9464980363845825,0.9499270915985107,,,.9500
TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9522891640663147,0.9378911852836609,0.9540840983390808,,,.9480
TKPertStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9499518871307373,0.9486810564994812,0.961557149887085,,,.9533
TKPertStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9524272084236145,0.9564796686172485,0.9619883298873901,,,.9569
TKPertStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.9517840147018433,0.9009364247322083,0.9639376401901245,,,.9388
TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9595319628715515,0.9591836929321289,0.962493896484375,,,.9604
TKPertStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9639727473258972,0.9411201477050781,0.9615945816040039,,,.9555
TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9353757500648499,0.9518304467201233,0.9475709199905396,,,.9449
TKPertStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9518768191337585,0.9446849226951599,0.9572815299034119,,,.9512
TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9544573426246643,0.9625668525695801,0.9503135681152344,,,.9557
TKPertStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9639727473258972,0.9506595134735107,0.9566065073013306,,,.9570
TKPertStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9539058804512024,0.9526112079620361,0.9512313008308411,,,.9525
TKPertStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9624573588371277,0.9599609375,0.9507076740264893,,,.9577
TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9594132304191589,0.9659201502799988,0.9529354572296143,,,.9594
TKPertStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9550507664680481,0.949367105960846,0.9482842087745667,,,.9509
TKPertStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9527482986450195,0.9530720710754395,0.955974817276001,,,.9539
TKPertStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9653827548027039,0.9564796686172485,0.960698664188385,,,.9608
TKPertStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.958984375,0.9550507664680481,0.9586374759674072,,,.9575
TKPertStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.944949746131897,0.9550507664680481,0.950772225856781,,,.9502
TKPertStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9611650705337524,0.9461538195610046,0.9549199938774109,,,.9540
TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9525193572044373,0.9516907930374146,0.962493896484375,,,.9555
TKPertStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9535783529281616,0.9532530307769775,0.9525179862976074,,,.9531
TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9633967876434326,0.9592233300209045,0.9596499800682068,,,.9607
TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9579667448997498,0.9587578773498535,0.9558038115501404,,,.9575
TKPertStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9549636840820312,0.9357351660728455,0.9620622396469116,,,.9509
TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9528897404670715,0.9597283005714417,0.9531174302101135,,,.9552
TKPertStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9524272084236145,0.9635036587715149,0.9556746482849121,,,.9572
TKPertStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9555984735488892,0.9558038115501404,0.9591041803359985,,,.9568
TKPertStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9555555582046509,0.9586374759674072,0.9584138989448547,,,.9575
TKPertStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9532079100608826,0.9542997479438782,0.9591041803359985,,,.9555
TKPertStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9600778818130493,0.9563530683517456,0.9358417987823486,,,.9507
TKPertStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9579667448997498,0.9527482986450195,0.9587178230285645,,,.9564
TKPertStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9576642513275146,0.9360039234161377,0.9663578867912292,,,.9533
TKPertStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9483839869499207,0.9569840431213379,0.9635391235351562,,,.9563
TKPertStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9487427473068237,0.9515503644943237,0.9599609375,,,.9534
TKPertStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9517840147018433,0.9446601867675781,0.9510421752929688,,,.9491
TKPertStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9458272457122803,0.9501466155052185,0.9555125832557678,,,.9504
